algorithm,optimal_result,iterations,time,trial
rhc,3.0,10,0.00600004196167,0
sa,2.0,10,0.0,0
ga,10.0,10,0.0190000534058,0
mimic,15.0,10,0.565999984741,0
rhc,2.0,30,0.00100016593933,0
sa,2.0,30,0.000999927520752,0
ga,10.0,30,0.0250000953674,0
mimic,20.0,30,0.618999958038,0
rhc,5.0,50,0.00100016593933,0
sa,2.0,50,0.000999927520752,0
ga,14.0,50,0.0120000839233,0
mimic,25.0,50,0.93499994278,0
rhc,3.0,70,0.0,0
sa,2.0,70,0.0,0
ga,14.0,70,0.0239999294281,0
mimic,25.0,70,1.2990000248,0
rhc,2.0,100,0.0,0
sa,0.0,100,0.000999927520752,0
ga,14.0,100,0.0110001564026,0
mimic,30.0,100,1.73600006104,0
rhc,1.0,150,0.0,0
sa,1.0,150,0.0,0
ga,15.0,150,0.0160000324249,0
mimic,43.0,150,2.47499990463,0
rhc,6.0,180,0.0,0
sa,1.0,180,0.000999927520752,0
ga,13.0,180,0.021999835968,0
mimic,31.0,180,2.94199991226,0
rhc,2.0,200,0.0,0
sa,2.0,200,0.0,0
ga,12.0,200,0.0190000534058,0
mimic,21.0,200,3.25600004196,0
rhc,4.0,230,0.0,0
sa,2.0,230,0.00100016593933,0
ga,19.0,230,0.021999835968,0
mimic,43.0,230,4.25699996948,0
rhc,1.0,250,0.0,0
sa,2.0,250,0.000999927520752,0
ga,19.0,250,0.029000043869,0
mimic,30.0,250,4.2460000515,0
rhc,8.0,270,0.0,0
sa,1.0,270,0.00100016593933,0
ga,10.0,270,0.0249998569489,0
mimic,27.0,270,4.48099994659,0
rhc,1.0,300,0.000999927520752,0
sa,0.0,300,0.0,0
ga,10.0,300,0.0309998989105,0
mimic,43.0,300,4.80800008774,0
rhc,1.0,10,0.0,1
sa,0.0,10,0.0,1
ga,8.0,10,0.00200009346008,1
mimic,26.0,10,0.316999912262,1
rhc,3.0,30,0.0,1
sa,1.0,30,0.0,1
ga,8.0,30,0.00600004196167,1
mimic,22.0,30,0.670000076294,1
rhc,10.0,50,0.0,1
sa,1.0,50,0.0,1
ga,9.0,50,0.00500011444092,1
mimic,21.0,50,0.953999996185,1
rhc,1.0,70,0.000999927520752,1
sa,0.0,70,0.0,1
ga,9.0,70,0.00699996948242,1
mimic,27.0,70,1.20600008965,1
rhc,2.0,100,0.0,1
sa,1.0,100,0.000999927520752,1
ga,12.0,100,0.0120000839233,1
mimic,26.0,100,1.76200008392,1
rhc,2.0,150,0.000999927520752,1
sa,0.0,150,0.0,1
ga,8.0,150,0.0169999599457,1
mimic,26.0,150,2.50999999046,1
rhc,5.0,180,0.0,1
sa,2.0,180,0.0,1
ga,22.0,180,0.0220000743866,1
mimic,34.0,180,2.81700015068,1
rhc,8.0,200,0.0,1
sa,3.0,200,0.0,1
ga,12.0,200,0.0190000534058,1
mimic,48.0,200,3.18300008774,1
rhc,2.0,230,0.0,1
sa,1.0,230,0.0,1
ga,8.0,230,0.0250000953674,1
mimic,36.0,230,3.48799991608,1
rhc,3.0,250,0.0,1
sa,2.0,250,0.0,1
ga,13.0,250,0.0249998569489,1
mimic,44.0,250,3.80100011826,1
rhc,7.0,270,0.0,1
sa,0.0,270,0.0,1
ga,23.0,270,0.0299999713898,1
mimic,32.0,270,4.16300010681,1
rhc,9.0,300,0.0,1
sa,1.0,300,0.000999927520752,1
ga,28.0,300,0.0310001373291,1
mimic,40.0,300,4.57399988174,1
rhc,2.0,10,0.00100016593933,2
sa,2.0,10,0.000999927520752,2
ga,14.0,10,0.00300002098083,2
mimic,17.0,10,0.267000198364,2
rhc,2.0,30,0.0,2
sa,4.0,30,0.0,2
ga,10.0,30,0.00399994850159,2
mimic,21.0,30,0.594000101089,2
rhc,1.0,50,0.000999927520752,2
sa,8.0,50,0.000999927520752,2
ga,11.0,50,0.00799989700317,2
mimic,20.0,50,0.883999824524,2
rhc,1.0,70,0.0,2
sa,3.0,70,0.0,2
ga,20.0,70,0.00999999046326,2
mimic,19.0,70,1.16300010681,2
rhc,4.0,100,0.0,2
sa,2.0,100,0.00100016593933,2
ga,13.0,100,0.0130000114441,2
mimic,20.0,100,1.56699991226,2
rhc,2.0,150,0.0,2
sa,2.0,150,0.0,2
ga,13.0,150,0.0169999599457,2
mimic,46.0,150,2.27399992943,2
rhc,4.0,180,0.00100016593933,2
sa,1.0,180,0.000999927520752,2
ga,11.0,180,0.0199999809265,2
mimic,39.0,180,2.75999999046,2
rhc,3.0,200,0.0,2
sa,2.0,200,0.0,2
ga,18.0,200,0.0210001468658,2
mimic,39.0,200,3.01499986649,2
rhc,1.0,230,0.0,2
sa,2.0,230,0.0,2
ga,10.0,230,0.0259997844696,2
mimic,29.0,230,3.72400021553,2
rhc,4.0,250,0.0,2
sa,1.0,250,0.0,2
ga,11.0,250,0.0299999713898,2
mimic,40.0,250,4.23900008202,2
rhc,8.0,270,0.0,2
sa,1.0,270,0.000999927520752,2
ga,17.0,270,0.0299999713898,2
mimic,33.0,270,4.25999999046,2
rhc,7.0,300,0.0,2
sa,5.0,300,0.0,2
ga,19.0,300,0.0350000858307,2
mimic,39.0,300,4.97099995613,2
rhc,4.0,10,0.0,3
sa,0.0,10,0.0,3
ga,12.0,10,0.0019998550415,3
mimic,19.0,10,0.263000011444,3
rhc,5.0,30,0.0,3
sa,1.0,30,0.000999927520752,3
ga,10.0,30,0.00500011444092,3
mimic,26.0,30,0.629999876022,3
rhc,3.0,50,0.0,3
sa,2.0,50,0.0,3
ga,16.0,50,0.00800013542175,3
mimic,16.0,50,0.921999931335,3
rhc,1.0,70,0.0,3
sa,6.0,70,0.0,3
ga,12.0,70,0.0090000629425,3
mimic,19.0,70,1.16799998283,3
rhc,6.0,100,0.0,3
sa,5.0,100,0.0,3
ga,13.0,100,0.0120000839233,3
mimic,20.0,100,1.63199996948,3
