algorithm,optimal_result,iterations,time,trial
rhc,1918.21028869,10,0.00399994850159,0
sa,2154.36305473,10,0.000999927520752,0
ga,2564.22412117,10,0.0130000114441,0
mimic,3341.54432867,10,0.0950000286102,0
rhc,3350.38398946,1000,0.00200009346008,0
sa,3105.40686476,1000,0.00300002098083,0
ga,3374.3222855,1000,0.186000108719,0
mimic,3528.13609518,1000,2.04500007629,0
rhc,3230.13179262,5000,0.000999927520752,0
sa,3084.52504057,5000,0.00299978256226,0
ga,3443.42117915,5000,0.606000185013,0
mimic,3515.65004518,5000,8.82399988174,0
rhc,3214.42562786,200000,0.0260000228882,0
sa,3189.43201201,200000,0.172000169754,0
ga,3500.48360603,200000,22.9549999237,0
mimic,3471.87971844,200000,359.850000143,0
rhc,1676.68708487,10,0.0,1
sa,2088.73555548,10,0.0,1
ga,2539.16087921,10,0.0019998550415,1
mimic,3389.85854996,10,0.0280001163483,1
rhc,3305.45690556,1000,0.000999927520752,1
sa,3258.69539614,1000,0.0,1
ga,3394.07352624,1000,0.112000226974,1
mimic,3475.91317926,1000,1.75999999046,1
rhc,3248.24218373,5000,0.000999927520752,1
sa,3276.26456359,5000,0.0019998550415,1
ga,3479.38540506,5000,0.580999851227,1
mimic,3562.91124435,5000,8.76999998093,1
rhc,3281.77624789,200000,0.021999835968,1
sa,3318.31933984,200000,0.172000169754,1
ga,3473.88894769,200000,23.3420000076,1
mimic,3533.65039852,200000,384.603999853,1
