algorithm,optimal_result,iterations,time,trial
rhc,111.0,10,0.00500011444092,0
sa,95.0,10,0.00200009346008,0
ga,111.0,10,0.00999999046326,0
mimic,143.0,10,0.453999996185,0
rhc,100.0,30,0.0,0
sa,96.0,30,0.000999927520752,0
ga,109.0,30,0.00300002098083,0
mimic,166.0,30,0.503999948502,0
rhc,106.0,50,0.0,0
sa,99.0,50,0.00100016593933,0
ga,111.0,50,0.00399994850159,0
mimic,180.0,50,0.711999893188,0
rhc,111.0,70,0.00100016593933,0
sa,102.0,70,0.000999927520752,0
ga,116.0,70,0.00300002098083,0
mimic,186.0,70,0.992999792099,0
rhc,117.0,100,0.000999927520752,0
sa,98.0,100,0.0,0
ga,107.0,100,0.00200009346008,0
