algorithm,optimal_result,iterations,time,trial
rhc,2.0,10,0.00599980354309,0
sa,0.0,10,0.000999927520752,0
ga,9.0,10,0.0260000228882,0
mimic,15.0,10,0.274999856949,0
rhc,2.0,30,0.00100016593933,0
sa,3.0,30,0.00100016593933,0
ga,12.0,30,0.0190000534058,0
mimic,19.0,30,0.401999950409,0
rhc,2.0,50,0.000999927520752,0
sa,4.0,50,0.0,0
ga,14.0,50,0.0139999389648,0
mimic,22.0,50,0.328999996185,0
rhc,4.0,70,0.0,0
sa,1.0,70,0.00100016593933,0
ga,24.0,70,0.00999999046326,0
mimic,13.0,70,0.428999900818,0
rhc,6.0,100,0.00100016593933,0
sa,2.0,100,0.00100016593933,0
ga,17.0,100,0.0119998455048,0
mimic,14.0,100,0.460999965668,0
rhc,9.0,150,0.0,0
sa,1.0,150,0.000999927520752,0
ga,8.0,150,0.0160000324249,0
mimic,16.0,150,0.77799987793,0
rhc,1.0,180,0.0,0
sa,0.0,180,0.0,0
ga,20.0,180,0.0269999504089,0
mimic,22.0,180,0.941999912262,0
rhc,9.0,200,0.00100016593933,0
sa,1.0,200,0.0,0
ga,18.0,200,0.0150001049042,0
mimic,43.0,200,0.884000062943,0
rhc,3.0,230,0.0,0
sa,3.0,230,0.0,0
ga,23.0,230,0.021999835968,0
mimic,24.0,230,1.18700003624,0
rhc,2.0,250,0.000999927520752,0
sa,0.0,250,0.000999927520752,0
ga,32.0,250,0.0260000228882,0
mimic,33.0,250,1.58600020409,0
rhc,12.0,270,0.0019998550415,0
sa,2.0,270,0.000999927520752,0
ga,21.0,270,0.0299999713898,0
mimic,38.0,270,1.72099995613,0
rhc,2.0,300,0.000999927520752,0
sa,2.0,300,0.0,0
ga,16.0,300,0.0249998569489,0
mimic,30.0,300,1.53600001335,0
rhc,1.0,330,0.0,0
sa,5.0,330,0.0,0
ga,16.0,330,0.0299999713898,0
mimic,33.0,330,1.62999987602,0
rhc,7.0,350,0.0,0
sa,1.0,350,0.00100016593933,0
ga,28.0,350,0.0269999504089,0
mimic,37.0,350,1.65799999237,0
rhc,5.0,370,0.0,0
sa,4.0,370,0.0,0
ga,24.0,370,0.0409998893738,0
mimic,36.0,370,1.84599995613,0
rhc,0.0,400,0.00100016593933,0
sa,0.0,400,0.000999927520752,0
ga,23.0,400,0.0390000343323,0
mimic,43.0,400,2.03999996185,0
rhc,6.0,430,0.0,0
sa,0.0,430,0.0,0
ga,21.0,430,0.039999961853,0
mimic,33.0,430,2.19000005722,0
rhc,2.0,450,0.000999927520752,0
sa,0.0,450,0.0,0
ga,22.0,450,0.0710000991821,0
mimic,41.0,450,2.41799998283,0
rhc,10.0,470,0.0,0
sa,1.0,470,0.00100016593933,0
ga,22.0,470,0.039999961853,0
mimic,46.0,470,2.37599992752,0
rhc,26.0,500,0.0,0
sa,1.0,500,0.0,0
ga,29.0,500,0.039999961853,0
mimic,53.0,500,2.47600007057,0
rhc,2.0,10,0.000999927520752,1
sa,1.0,10,0.0,1
ga,8.0,10,0.00100016593933,1
mimic,17.0,10,0.0789999961853,1
rhc,4.0,30,0.00100016593933,1
sa,5.0,30,0.0,1
ga,12.0,30,0.00300002098083,1
mimic,20.0,30,0.18799996376,1
rhc,1.0,50,0.0,1
sa,2.0,50,0.00100016593933,1
ga,18.0,50,0.00499987602234,1
mimic,12.0,50,0.276999950409,1
rhc,1.0,70,0.0,1
sa,2.0,70,0.000999927520752,1
ga,23.0,70,0.00500011444092,1
mimic,21.0,70,0.381000041962,1
rhc,4.0,100,0.0,1
sa,3.0,100,0.0,1
ga,15.0,100,0.0110001564026,1
mimic,14.0,100,0.510999917984,1
rhc,2.0,150,0.000999927520752,1
sa,2.0,150,0.0,1
ga,12.0,150,0.010999917984,1
mimic,14.0,150,0.746999979019,1
rhc,2.0,180,0.0,1
sa,2.0,180,0.00100016593933,1
ga,26.0,180,0.0149998664856,1
mimic,27.0,180,0.924999952316,1
rhc,4.0,200,0.00100016593933,1
sa,3.0,200,0.0,1
ga,16.0,200,0.0160000324249,1
mimic,23.0,200,0.943000078201,1
rhc,2.0,230,0.0,1
sa,4.0,230,0.000999927520752,1
ga,21.0,230,0.0169999599457,1
mimic,19.0,230,1.10700011253,1
rhc,4.0,250,0.0,1
sa,2.0,250,0.0,1
ga,24.0,250,0.0199999809265,1
mimic,36.0,250,1.1740000248,1
rhc,8.0,270,0.0,1
sa,1.0,270,0.0,1
ga,102.0,270,0.0270001888275,1
mimic,28.0,270,1.26300001144,1
rhc,14.0,300,0.0,1
sa,2.0,300,0.000999927520752,1
ga,14.0,300,0.0320000648499,1
mimic,27.0,300,1.90499997139,1
rhc,6.0,330,0.000999927520752,1
sa,3.0,330,0.0,1
ga,24.0,330,0.0329999923706,1
mimic,25.0,330,1.65100002289,1
rhc,4.0,350,0.0,1
sa,2.0,350,0.00100016593933,1
ga,19.0,350,0.0390000343323,1
mimic,44.0,350,1.74000000954,1
rhc,9.0,370,0.0,1
sa,3.0,370,0.000999927520752,1
ga,19.0,370,0.0329999923706,1
mimic,34.0,370,1.6210000515,1
