algorithm,optimal_result,iterations,time,trial
rhc,2067.94939096,10,0.00500011444092,0
sa,2044.49108442,10,0.0,0
ga,3161.79032941,10,0.0149998664856,0
mimic,3920.79052707,10,0.132000207901,0
rhc,3364.43492915,100,0.000999927520752,0
sa,3497.79368155,100,0.000999927520752,0
ga,3861.1840751,100,0.0370001792908,0
mimic,4209.53832299,100,0.496000051498,0
rhc,3765.75703551,300,0.000999927520752,0
sa,3837.14235217,300,0.00600004196167,0
ga,4039.31796487,300,0.085000038147,0
mimic,4242.90612175,300,1.01600003242,0
rhc,4042.95415041,500,0.0,0
sa,3776.53316235,500,0.0,0
ga,4102.5432137,500,0.0910000801086,0
mimic,4242.33633457,500,1.55200004578,0
rhc,3966.98830087,1000,0.000999927520752,0
sa,3885.23664882,1000,0.000999927520752,0
ga,4117.0367917,1000,0.143000125885,0
mimic,4125.02641259,1000,2.64800000191,0
rhc,3856.77843043,1500,0.000999927520752,0
sa,3906.67690714,1500,0.00100016593933,0
ga,4164.26947974,1500,0.256999969482,0
mimic,4173.02157849,1500,4.12600016594,0
rhc,4026.53675906,2000,0.0019998550415,0
sa,3972.97992109,2000,0.000999927520752,0
ga,4174.2005031,2000,0.330999851227,0
mimic,4194.59087866,2000,6.49500012398,0
rhc,3978.44718445,2500,0.000999927520752,0
sa,3928.60241762,2500,0.0019998550415,0
ga,4074.45152244,2500,0.417999982834,0
mimic,4174.97698105,2500,7.23299980164,0
rhc,3937.08003407,3000,0.00100016593933,0
sa,3848.71404757,3000,0.00300002098083,0
ga,4138.14135945,3000,0.526000022888,0
mimic,4139.29111972,3000,8.77699995041,0
rhc,3876.25219833,3500,0.00200009346008,0
sa,4013.85052162,3500,0.00300002098083,0
ga,4037.0279074,3500,0.526000022888,0
mimic,4204.01018582,3500,9.48699998856,0
rhc,4023.40142776,4000,0.0019998550415,0
sa,4023.25489388,4000,0.00300002098083,0
ga,4078.37452702,4000,0.625999927521,0
mimic,4147.39091928,4000,10.8209998608,0
rhc,4021.07052422,4500,0.000999927520752,0
sa,4019.93673823,4500,0.00300002098083,0
ga,4033.73986022,4500,0.689999818802,0
mimic,4241.67610046,4500,11.728000164,0
rhc,3811.62257933,5000,0.0019998550415,0
sa,4045.76734258,5000,0.00300002098083,0
ga,4159.48063475,5000,0.778000116348,0
mimic,4251.44921353,5000,13.2769999504,0
rhc,2330.8757479,10,0.0,1
sa,2316.83753704,10,0.0,1
ga,3362.08657552,10,0.00200009346008,1
mimic,4020.17537921,10,0.0450000762939,1
rhc,2872.0756698,100,0.000999927520752,1
sa,2999.6184347,100,0.00100016593933,1
ga,3856.84953279,100,0.0160000324249,1
mimic,4168.93838877,100,0.257999897003,1
rhc,3954.87321238,300,0.00100016593933,1
sa,4008.99922681,300,0.000999927520752,1
ga,3997.97822504,300,0.0460000038147,1
mimic,4212.24514465,300,0.728999853134,1
rhc,3874.64057572,500,0.00100016593933,1
sa,4033.70518797,500,0.000999927520752,1
ga,4051.02935459,500,0.0720000267029,1
mimic,4216.07804737,500,1.35600018501,1
rhc,3964.78645826,1000,0.0,1
sa,3951.679559,1000,0.0,1
ga,4092.58708568,1000,0.158999919891,1
mimic,4210.45931016,1000,2.49400019646,1
rhc,3890.89838239,1500,0.000999927520752,1
sa,4049.23971048,1500,0.000999927520752,1
ga,4204.83572856,1500,0.274000167847,1
mimic,4125.52524457,1500,3.85299992561,1
rhc,3993.92577139,2000,0.0,1
sa,3932.43403545,2000,0.0019998550415,1
ga,4034.80909319,2000,0.286000013351,1
mimic,4231.0570054,2000,5.19400000572,1
rhc,4001.26544318,2500,0.0,1
sa,3987.48028958,2500,0.00200009346008,1
ga,4039.42021051,2500,0.386999845505,1
mimic,4195.70293296,2500,6.25300002098,1
rhc,4067.34142529,3000,0.000999927520752,1
sa,4002.58698151,3000,0.0019998550415,1
ga,4159.30957472,3000,0.523000001907,1
mimic,4180.74196335,3000,7.92999982834,1
rhc,3889.08673245,3500,0.000999927520752,1
sa,3826.07790288,3500,0.00300002098083,1
ga,4110.5564029,3500,0.572999954224,1
mimic,4175.62993484,3500,8.85800004005,1
rhc,3909.02214938,4000,0.000999927520752,1
sa,3958.74182879,4000,0.00200009346008,1
ga,3963.33222315,4000,0.59299993515,1
mimic,4149.1634927,4000,9.7460000515,1
rhc,4042.37913032,4500,0.000999927520752,1
