algorithm,optimal_result,iterations,time,trial
rhc,11001.9054027,10,0.00600004196167,0
sa,10587.4386137,10,0.00100016593933,0
ga,11810.8390784,10,0.0339999198914,0
mimic,15433.8697747,10,1.16999983788,0
rhc,11325.537174,30,0.000999927520752,0
sa,11590.0619214,30,0.000999927520752,0
ga,12108.7647972,30,0.0280001163483,0
mimic,17606.1013626,30,1.76900005341,0
rhc,11440.5671613,50,0.0,0
sa,11275.4649012,50,0.0,0
ga,11987.6188969,50,0.0269999504089,0
mimic,18311.8178391,50,2.56699991226,0
rhc,11085.2125212,70,0.0,0
sa,11255.8066134,70,0.0,0
ga,13166.4551842,70,0.0590000152588,0
mimic,17996.776157,70,3.65599989891,0
rhc,11465.6149239,100,0.0,0
sa,11989.7290833,100,0.0,0
ga,13054.4484948,100,0.0569999217987,0
mimic,18256.9572218,100,5.0039999485,0
rhc,12160.6121585,150,0.0,0
sa,12475.8206646,150,0.0,0
ga,13079.3671191,150,0.0880000591278,0
mimic,18097.4083868,150,8.1210000515,0
rhc,11668.7195099,180,0.000999927520752,0
sa,12364.1967473,180,0.00100016593933,0
ga,13941.7063303,180,0.107999801636,0
mimic,18222.2790758,180,9.48599982262,0
rhc,12724.4970746,200,0.00100016593933,0
sa,12173.3687676,200,0.000999927520752,0
ga,13980.3736808,200,0.120000123978,0
mimic,18108.0589659,200,10.1700000763,0
rhc,13047.5589604,230,0.000999927520752,0
sa,13177.6918098,230,0.000999927520752,0
ga,14042.4905014,230,0.133000135422,0
mimic,18199.121461,230,11.4210000038,0
rhc,13400.6373607,250,0.000999927520752,0
sa,13177.5723422,250,0.000999927520752,0
ga,14227.3287314,250,0.153000116348,0
mimic,18176.8890913,250,11.4049999714,0
rhc,13714.9839818,270,0.0,0
sa,13204.627187,270,0.0,0
ga,14400.7677511,270,0.150000095367,0
mimic,18284.419649,270,11.1670000553,0
rhc,14736.9691969,300,0.000999927520752,0
sa,14446.5143957,300,0.0,0
ga,14720.4248544,300,0.149999856949,0
mimic,18308.8840811,300,11.4130001068,0
rhc,14869.3009457,330,0.0,0
sa,15106.7123402,330,0.0,0
ga,14524.2319806,330,0.168999910355,0
mimic,18447.7530836,330,12.7620000839,0
rhc,15213.0447881,350,0.000999927520752,0
sa,14242.8830615,350,0.0,0
ga,14249.0851933,350,0.173000097275,0
mimic,18188.1802675,350,12.9919998646,0
rhc,15004.905083,370,0.000999927520752,0
sa,15148.4243043,370,0.0,0
ga,14058.208721,370,0.180999994278,0
mimic,18218.4966259,370,14.4449999332,0
rhc,15324.8571792,400,0.000999927520752,0
sa,14764.7276107,400,0.000999927520752,0
ga,14346.998397,400,0.200999975204,0
mimic,18216.5820541,400,14.3029999733,0
rhc,15114.1832596,430,0.0,0
sa,15266.8516444,430,0.000999927520752,0
ga,14296.3669083,430,0.205000162125,0
mimic,18216.4726526,430,15.2000000477,0
rhc,15176.1460183,450,0.0,0
sa,15832.7292868,450,0.0,0
ga,15117.4109345,450,0.223000049591,0
mimic,18063.9039331,450,16.2520000935,0
rhc,15314.1742893,470,0.0,0
sa,14812.1356346,470,0.0,0
ga,14326.7923632,470,0.229000091553,0
mimic,18419.0087113,470,17.263999939,0
rhc,16055.2630929,500,0.000999927520752,0
sa,15907.7942575,500,0.000999927520752,0
ga,14911.3372011,500,0.241999864578,0
mimic,18101.1037153,500,18.2389998436,0
rhc,9169.45601653,10,0.0,1
sa,10542.2173126,10,0.000999927520752,1
ga,11651.3802373,10,0.00500011444092,1
mimic,15092.3362425,10,0.625999927521,1
rhc,11252.0848187,30,0.0,1
sa,10748.4036676,30,0.0,1
ga,12416.3251031,30,0.0150001049042,1
mimic,17745.7061568,30,1.45700001717,1
rhc,10185.5348854,50,0.0,1
sa,10077.0217588,50,0.0,1
ga,13078.9579456,50,0.0250000953674,1
mimic,18277.57008,50,2.1819999218,1
rhc,10944.5510245,70,0.000999927520752,1
sa,10357.9629477,70,0.0,1
ga,12726.5065009,70,0.0350000858307,1
mimic,18265.33246,70,2.8630001545,1
rhc,12655.5875298,100,0.0,1
sa,11784.0025757,100,0.00100016593933,1
ga,13074.9314554,100,0.0520000457764,1
mimic,18068.8934753,100,4.09999990463,1
rhc,12207.3614577,150,0.0,1
sa,12690.1285596,150,0.0,1
ga,14071.347498,150,0.0780000686646,1
mimic,18135.4283838,150,5.98699998856,1
rhc,12939.5150304,180,0.0,1
sa,13013.7927473,180,0.00100016593933,1
ga,14007.6870091,180,0.0909998416901,1
mimic,18140.0686746,180,6.84999990463,1
rhc,12752.9508971,200,0.0,1
sa,13230.6161019,200,0.0,1
ga,13829.5147802,200,0.0989999771118,1
mimic,18123.1688903,200,7.62000012398,1
rhc,12848.5480594,230,0.0,1
sa,13337.4976377,230,0.00100016593933,1
ga,14360.736831,230,0.113999843597,1
mimic,18154.8856407,230,8.80200004578,1
rhc,13503.1433773,250,0.0,1
sa,13430.1000387,250,0.000999927520752,1
ga,13838.780123,250,0.124000072479,1
mimic,18337.3798634,250,9.33100008965,1
rhc,13012.115879,270,0.000999927520752,1
sa,14533.1561208,270,0.0,1
ga,13991.417949,270,0.127999782562,1
mimic,18298.6631614,270,10.1629998684,1
rhc,13767.1489716,300,0.00100016593933,1
sa,15090.3553874,300,0.0,1
ga,13801.1749061,300,0.154000043869,1
mimic,18324.831833,300,10.8380000591,1
rhc,14869.7827109,330,0.0,1
sa,14943.8258099,330,0.0,1
ga,14926.9566735,330,0.159999847412,1
mimic,18381.9956799,330,12.1560001373,1
rhc,15051.1388519,350,0.000999927520752,1
sa,14592.8204417,350,0.0,1
ga,14477.0220795,350,0.183000087738,1
mimic,18190.4224263,350,13.0249998569,1
rhc,14882.5469547,370,0.0,1
sa,14768.9301108,370,0.000999927520752,1
ga,14286.8455687,370,0.193000078201,1
mimic,18273.71039,370,13.7799999714,1
rhc,15152.897089,400,0.0,1
sa,15037.1804452,400,0.000999927520752,1
ga,14946.1372987,400,0.202000141144,1
mimic,18149.9895443,400,14.7299997807,1
rhc,16009.1494352,430,0.0,1
sa,15385.1368753,430,0.0,1
ga,14065.1399418,430,0.210999965668,1
mimic,18358.0349077,430,15.5569999218,1
rhc,15578.1271446,450,0.0,1
sa,14827.5791921,450,0.000999927520752,1
ga,14482.6800887,450,0.215000152588,1
mimic,17993.4929922,450,16.7699999809,1
rhc,15472.5188409,470,0.00300002098083,1
sa,15224.9851761,470,0.000999927520752,1
ga,13775.0725139,470,0.236999988556,1
mimic,18440.8906984,470,17.4040000439,1
rhc,15972.3961732,500,0.0,1
sa,15794.8844296,500,0.00100016593933,1
ga,14687.4802945,500,0.257999897003,1
mimic,18380.85544,500,20.4670000076,1
rhc,9295.017865,10,0.0,2
sa,10899.0524369,10,0.0,2
ga,11246.4706474,10,0.00499987602234,2
mimic,14864.8863797,10,0.718999862671,2
rhc,9245.52310568,30,0.0,2
sa,11132.3022585,30,0.0,2
ga,11798.592002,30,0.0249998569489,2
mimic,17643.5050479,30,1.69000005722,2
rhc,10637.2680425,50,0.0,2
sa,11647.9456095,50,0.0,2
ga,12546.3292848,50,0.0310001373291,2
mimic,18009.4541883,50,2.52799987793,2
rhc,11553.8604833,70,0.0,2
sa,10439.9024782,70,0.0,2
ga,12889.1266652,70,0.0369999408722,2
mimic,18162.566747,70,3.16700005531,2
rhc,11883.5437037,100,0.0,2
sa,11232.5403685,100,0.0,2
ga,13532.6663496,100,0.0490000247955,2
mimic,18094.6625817,100,4.51200008392,2
rhc,13338.9433405,150,0.0,2
sa,12041.6819067,150,0.000999927520752,2
ga,13868.7047958,150,0.0800001621246,2
mimic,18223.8341297,150,6.06299996376,2
rhc,11587.2162118,180,0.0,2
sa,12617.7738729,180,0.0,2
ga,13092.653522,180,0.095999956131,2
mimic,18219.9269048,180,7.06699991226,2
rhc,12750.0284743,200,0.0,2
sa,14031.5083178,200,0.000999927520752,2
ga,14239.1733939,200,0.0989999771118,2
mimic,18301.4593401,200,7.32099986076,2
rhc,13399.3469796,230,0.00100016593933,2
sa,12914.1146883,230,0.0,2
ga,13828.7171358,230,0.113000154495,2
mimic,18132.7838609,230,8.52199983597,2
rhc,13752.7379196,250,0.0,2
sa,13847.6102776,250,0.0,2
ga,14093.3159794,250,0.123999834061,2
mimic,18194.5160915,250,9.52200007439,2
rhc,14382.0913218,270,0.000999927520752,2
sa,13711.1141546,270,0.0,2
ga,14656.342459,270,0.137000083923,2
mimic,18135.7940202,270,10.0379998684,2
rhc,13689.039115,300,0.0,2
sa,13772.6327183,300,0.000999927520752,2
ga,13574.2215786,300,0.148000001907,2
mimic,18280.6567315,300,11.131000042,2
rhc,13945.0338119,330,0.0,2
sa,14314.7952794,330,0.0,2
ga,14093.370743,330,0.160000085831,2
mimic,18364.8276408,330,12.4239997864,2
rhc,14784.8614207,350,0.0,2
sa,14910.8139849,350,0.0,2
ga,14479.216396,350,0.180999994278,2
mimic,18207.5742293,350,12.7479999065,2
rhc,15156.5601701,370,0.00100016593933,2
sa,14620.8691814,370,0.0,2
ga,14555.1610992,370,0.194000005722,2
mimic,18321.3573314,370,13.7520000935,2
rhc,14965.8642146,400,0.0,2
sa,14002.7074253,400,0.000999927520752,2
ga,14483.6998678,400,0.197999954224,2
mimic,18174.5244668,400,14.6010000706,2
rhc,15019.2499069,430,0.000999927520752,2
sa,14841.1552516,430,0.0,2
ga,15239.6930727,430,0.209000110626,2
mimic,18150.452478,430,16.246999979,2
rhc,15144.5262471,450,0.0,2
sa,15351.8088774,450,0.0,2
ga,14004.9651335,450,0.226999998093,2
mimic,18228.0677667,450,16.5199999809,2
rhc,15552.4430383,470,0.0,2
sa,14917.3424889,470,0.0,2
ga,14309.6734433,470,0.235999822617,2
mimic,18194.1785226,470,17.6059999466,2
rhc,16363.6880073,500,0.0,2
sa,15599.6431671,500,0.000999927520752,2
ga,14868.6091864,500,0.253000020981,2
mimic,18315.5245763,500,18.242000103,2
rhc,10198.2316026,10,0.0,3
sa,9901.05756978,10,0.0,3
ga,11794.7481517,10,0.00500011444092,3
mimic,14841.617613,10,0.634000062943,3
rhc,9581.73336202,30,0.0,3
sa,10976.7781015,30,0.0,3
ga,12456.3169467,30,0.0149998664856,3
mimic,17577.4839611,30,1.49300003052,3
rhc,10518.6346576,50,0.0,3
sa,10319.3670945,50,0.0,3
ga,13067.4210797,50,0.0239999294281,3
mimic,18216.4100611,50,2.18499994278,3
rhc,9869.57774896,70,0.0,3
sa,10775.4036313,70,0.0,3
ga,12845.3453499,70,0.0329999923706,3
mimic,18378.4113668,70,2.88999986649,3
rhc,11304.5714599,100,0.0,3
sa,10998.4264478,100,0.0,3
ga,12836.1116786,100,0.047000169754,3
mimic,18277.4374913,100,4.06699991226,3
rhc,11807.4648523,150,0.00100016593933,3
sa,12631.5704272,150,0.0,3
ga,13795.0414563,150,0.0810000896454,3
mimic,18152.739992,150,5.91100001335,3
rhc,12788.822867,180,0.0,3
sa,13446.8606664,180,0.0,3
ga,13820.770475,180,0.0940001010895,3
mimic,18066.5977929,180,6.93600010872,3
rhc,12421.8216441,200,0.0,3
sa,13739.32955,200,0.0,3
ga,13884.298976,200,0.103000164032,3
mimic,18279.7832181,200,7.39100003242,3
rhc,13683.550486,230,0.000999927520752,3
sa,14386.8854267,230,0.0,3
ga,14182.0950707,230,0.115999937057,3
mimic,18190.7342511,230,8.85199999809,3
rhc,13368.2178646,250,0.0,3
sa,13503.1996816,250,0.0,3
ga,14574.2846222,250,0.128000020981,3
mimic,18279.6606112,250,9.35800004005,3
rhc,14104.0004238,270,0.0,3
sa,13518.3044539,270,0.0,3
ga,14280.5150425,270,0.133000135422,3
mimic,18365.9007718,270,10.1270000935,3
rhc,14364.7677424,300,0.0,3
sa,14020.9040446,300,0.0,3
ga,14945.1075996,300,0.140000104904,3
mimic,18144.4183877,300,11.2919998169,3
rhc,14762.1010399,330,0.0,3
sa,13616.3920052,330,0.0,3
ga,14558.4912169,330,0.166000127792,3
mimic,17957.5651568,330,12.2980000973,3
rhc,13892.4753667,350,0.0,3
sa,14966.7680615,350,0.0,3
ga,14993.1960556,350,0.171999931335,3
mimic,18072.0993417,350,13.1779999733,3
rhc,14311.2389686,370,0.0,3
sa,14645.1700688,370,0.0,3
ga,14714.7768037,370,0.177999973297,3
mimic,18186.4303901,370,13.5740001202,3
rhc,15873.049829,400,0.0,3
sa,14723.5828792,400,0.0,3
ga,14554.2683413,400,0.208999872208,3
mimic,18011.5598006,400,15.0310001373,3
rhc,14785.9776168,430,0.0,3
sa,14339.5722306,430,0.0,3
ga,14137.9710044,430,0.210999965668,3
mimic,18355.2590184,430,15.8930001259,3
rhc,15768.5219526,450,0.000999927520752,3
sa,15557.8573307,450,0.00100016593933,3
ga,14484.3386371,450,0.214999914169,3
mimic,18334.9480258,450,17.4270000458,3
rhc,15363.106271,470,0.000999927520752,3
sa,15381.7772183,470,0.0,3
ga,13953.5205658,470,0.241000175476,3
mimic,18528.0546657,470,19.2459998131,3
rhc,15683.1866196,500,0.0,3
sa,15683.3201084,500,0.0,3
ga,14675.6416301,500,0.276000022888,3
mimic,18324.8703019,500,20.4270000458,3
rhc,9825.92353209,10,0.0,4
sa,9354.51564939,10,0.0,4
ga,11656.3556075,10,0.00699996948242,4
mimic,14960.5126839,10,0.729000091553,4
rhc,10460.2700373,30,0.0,4
sa,9838.18818308,30,0.0,4
ga,12475.9295005,30,0.0169999599457,4
mimic,17710.3129899,30,1.91600012779,4
rhc,11043.2464448,50,0.0,4
sa,10784.7530327,50,0.000999927520752,4
ga,12286.4365183,50,0.0269999504089,4
mimic,18277.7496076,50,2.76400017738,4
rhc,10401.7396736,70,0.0,4
sa,11293.6966464,70,0.0,4
ga,12744.8009781,70,0.0379998683929,4
mimic,18433.8730641,70,3.22600007057,4
rhc,11866.8227515,100,0.000999927520752,4
sa,11564.3555744,100,0.0,4
ga,13171.8416498,100,0.0530002117157,4
mimic,17973.037766,100,4.35199999809,4
rhc,11797.9482569,150,0.0,4
sa,12704.0327696,150,0.0,4
ga,13283.3069738,150,0.0769999027252,4
mimic,18444.5039031,150,6.27199983597,4
rhc,12975.5474991,180,0.0,4
sa,13171.0937475,180,0.00100016593933,4
ga,13768.7509092,180,0.0919997692108,4
mimic,18407.0495867,180,6.99199986458,4
rhc,12978.258106,200,0.00100016593933,4
sa,13197.5799285,200,0.0,4
ga,13774.2723795,200,0.105999946594,4
mimic,18308.7037937,200,8.22600007057,4
rhc,13061.6302803,230,0.0,4
sa,12593.6746717,230,0.0,4
ga,14528.0663066,230,0.135999917984,4
mimic,18422.4907713,230,9.09999990463,4
rhc,12757.4262298,250,0.00100016593933,4
sa,14212.3865979,250,0.0,4
ga,14189.1575501,250,0.125,4
mimic,18279.1503747,250,9.58799982071,4
rhc,14424.9920853,270,0.0,4
sa,13784.6859642,270,0.0,4
ga,14797.5853671,270,0.131000041962,4
mimic,18567.4841449,270,10.2249999046,4
rhc,14484.8157928,300,0.000999927520752,4
sa,13810.8629052,300,0.0,4
ga,14247.066425,300,0.144000053406,4
mimic,18038.2990319,300,11.263999939,4
rhc,14752.7297986,330,0.0,4
sa,14233.6240543,330,0.0,4
ga,14421.8365635,330,0.160000085831,4
mimic,18045.4081175,330,12.0410001278,4
rhc,14979.7738153,350,0.000999927520752,4
sa,14771.9379811,350,0.0,4
ga,14986.5056908,350,0.171000003815,4
mimic,18040.979524,350,13.0319998264,4
rhc,14244.8270649,370,0.00100016593933,4
sa,14558.619008,370,0.0,4
ga,14436.5217039,370,0.180000066757,4
mimic,18327.1126924,370,13.6499998569,4
rhc,15217.2252474,400,0.0,4
sa,14989.7842605,400,0.000999927520752,4
ga,14178.4440358,400,0.195000171661,4
mimic,18269.6598712,400,15.3569998741,4
rhc,15929.2798353,430,0.0,4
sa,15116.0808202,430,0.000999927520752,4
ga,14044.4562698,430,0.207000017166,4
mimic,17999.3494325,430,15.9880001545,4
rhc,14888.4940966,450,0.0,4
sa,15120.8843796,450,0.0,4
ga,14284.8051841,450,0.230000019073,4
mimic,18045.1790185,450,17.2289998531,4
rhc,15485.1023253,470,0.0,4
sa,15144.0813884,470,0.0,4
ga,14487.5096863,470,0.268999814987,4
mimic,18287.9139056,470,24.9789998531,4
rhc,15788.0713434,500,0.000999927520752,4
sa,16095.3038936,500,0.0,4
ga,14354.5315796,500,0.3140001297,4
mimic,18208.7754109,500,29.5449998379,4
rhc,9963.4891458,10,0.0,5
sa,9749.06303753,10,0.0,5
ga,11827.2057284,10,0.00699996948242,5
mimic,15225.2428695,10,0.986999988556,5
rhc,9836.20629207,30,0.0,5
sa,10170.4847936,30,0.0,5
ga,12491.1411044,30,0.0190000534058,5
mimic,17810.7994928,30,2.12099981308,5
rhc,10199.9699615,50,0.0,5
sa,11269.196445,50,0.0,5
ga,12753.8176648,50,0.0279998779297,5
mimic,18155.8288476,50,3.00400018692,5
rhc,11970.4756488,70,0.0,5
sa,10840.4581194,70,0.0,5
ga,13078.7451248,70,0.0380001068115,5
mimic,18282.0746615,70,4.39400005341,5
rhc,11718.2118501,100,0.0,5
sa,10997.96808,100,0.0,5
ga,12829.5379963,100,0.0599999427795,5
mimic,18127.6825121,100,5.30499982834,5
rhc,12267.2508564,150,0.0,5
sa,12046.4063243,150,0.0,5
ga,13709.3927232,150,0.0839998722076,5
mimic,18181.4402537,150,7.88199996948,5
rhc,12572.8407491,180,0.0,5
sa,13318.1386293,180,0.000999927520752,5
ga,13785.0434311,180,0.108000040054,5
mimic,18332.2293548,180,8.89999985695,5
rhc,13443.5626539,200,0.00100016593933,5
sa,11803.4356365,200,0.0,5
ga,13974.9942097,200,0.106999874115,5
mimic,18125.1984139,200,10.4859998226,5
rhc,13009.0034959,230,0.00100016593933,5
sa,14315.4243978,230,0.0,5
ga,14204.5721424,230,0.124000072479,5
mimic,18352.5611903,230,11.4849998951,5
rhc,14153.8869961,250,0.0,5
sa,13317.9779745,250,0.0,5
ga,13724.6715834,250,0.141000032425,5
mimic,18249.1472659,250,12.2409999371,5
rhc,13804.5658764,270,0.00100016593933,5
sa,13668.3323388,270,0.0,5
ga,14596.6171561,270,0.163000106812,5
mimic,18243.4161575,270,13.1909999847,5
rhc,14609.661126,300,0.0,5
sa,14313.5796646,300,0.0,5
ga,14152.2114674,300,0.164999961853,5
mimic,18395.2941626,300,15.5999999046,5
rhc,13866.3323807,330,0.0,5
sa,14434.0621524,330,0.00100016593933,5
ga,14322.9915004,330,0.194999933243,5
mimic,18140.7182705,330,16.763999939,5
rhc,14136.9716468,350,0.0,5
sa,14848.7371985,350,0.0,5
ga,14655.0132206,350,0.194999933243,5
mimic,18445.2737409,350,17.9779999256,5
rhc,14585.0112887,370,0.0,5
sa,14192.8141753,370,0.0,5
ga,13434.7138764,370,0.219000101089,5
mimic,18283.629939,370,20.6660001278,5
rhc,15070.453799,400,0.0,5
sa,15076.842853,400,0.000999927520752,5
ga,14038.0593458,400,0.241000175476,5
mimic,18044.2864683,400,22.2009999752,5
rhc,15071.7485558,430,0.000999927520752,5
sa,14946.2504778,430,0.0,5
ga,13972.7556573,430,0.246000051498,5
mimic,18053.5048322,430,22.8090000153,5
rhc,16098.350664,450,0.000999927520752,5
sa,15239.4392767,450,0.000999927520752,5
ga,14604.1365904,450,0.25,5
mimic,18077.6894227,450,23.5700001717,5
rhc,15733.7055852,470,0.0,5
sa,15960.6970695,470,0.000999927520752,5
ga,15425.6295772,470,0.27799987793,5
mimic,18206.6506986,470,23.1410000324,5
rhc,15993.801256,500,0.00100016593933,5
sa,15884.1017027,500,0.000999927520752,5
ga,14451.5032211,500,0.345999956131,5
mimic,18342.4285414,500,25.5960001945,5
rhc,9562.74673837,10,0.0,6
sa,10459.263256,10,0.000999927520752,6
ga,11514.2348352,10,0.00600004196167,6
mimic,14995.0958112,10,0.930000066757,6
rhc,11881.1618975,30,0.0,6
sa,11448.5788652,30,0.0,6
ga,12310.9137636,30,0.0230000019073,6
mimic,17778.2764326,30,2.11400008202,6
rhc,10015.8390063,50,0.0,6
sa,10664.9421778,50,0.00100016593933,6
ga,12282.9911111,50,0.0390000343323,6
mimic,18264.513763,50,3.04299998283,6
rhc,10182.0452,70,0.0,6
sa,11368.6440524,70,0.0,6
ga,12655.1862852,70,0.0420000553131,6
mimic,18336.6893233,70,3.75500011444,6
rhc,12097.0173297,100,0.0,6
sa,11552.0512539,100,0.0,6
ga,12774.7789662,100,0.0590000152588,6
mimic,18355.3892539,100,5.21099996567,6
rhc,12926.8362899,150,0.0,6
sa,12447.9032231,150,0.0,6
ga,13412.8124301,150,0.0889999866486,6
mimic,18119.0384975,150,7.74900007248,6
rhc,12241.7847735,180,0.0,6
sa,12872.3585317,180,0.0,6
ga,14251.4577085,180,0.107000112534,6
mimic,18145.8407043,180,9.125,6
rhc,13784.742082,200,0.0,6
sa,13454.0334584,200,0.000999927520752,6
ga,13910.0837497,200,0.12299990654,6
mimic,18158.1284092,200,9.68699979782,6
rhc,12994.8041446,230,0.0,6
sa,13571.733459,230,0.00100016593933,6
ga,14452.32231,230,0.118999958038,6
mimic,18201.9800069,230,10.3289999962,6
rhc,13666.1464009,250,0.0,6
sa,13997.5393482,250,0.0,6
ga,14021.8718582,250,0.138000011444,6
mimic,18035.2359501,250,10.7490000725,6
rhc,13710.0388917,270,0.0,6
sa,13581.3402088,270,0.00100016593933,6
ga,14554.4947922,270,0.142999887466,6
mimic,18267.607074,270,11.9630000591,6
rhc,13707.9449362,300,0.0,6
sa,14349.134615,300,0.0,6
ga,14715.2759214,300,0.160000085831,6
mimic,18220.8892877,300,12.8350000381,6
rhc,14204.0347294,330,0.0,6
sa,14029.6338644,330,0.000999927520752,6
ga,14777.7684065,330,0.191999912262,6
mimic,18191.5759702,330,12.628000021,6
rhc,14700.8401768,350,0.0,6
sa,14927.6111974,350,0.000999927520752,6
ga,14335.2460228,350,0.174999952316,6
mimic,18410.537792,350,12.9409999847,6
rhc,15019.6360735,370,0.0,6
sa,14848.8775606,370,0.00100016593933,6
ga,14716.1462545,370,0.188999891281,6
mimic,18106.390132,370,14.2460000515,6
rhc,14925.2439856,400,0.0,6
sa,15480.9487302,400,0.0,6
ga,14950.0579905,400,0.194000005722,6
mimic,18237.2361853,400,14.7949998379,6
rhc,16111.9514521,430,0.0,6
sa,15522.9729302,430,0.0,6
ga,14648.2151044,430,0.206000089645,6
mimic,18059.5009564,430,16.2049999237,6
rhc,14492.9985845,450,0.00100016593933,6
sa,15470.0149199,450,0.0,6
ga,14472.8377795,450,0.21799993515,6
mimic,18327.298012,450,17.1530001163,6
rhc,15167.0855935,470,0.0,6
sa,15709.6284488,470,0.00100016593933,6
ga,14695.5011924,470,0.254999876022,6
mimic,18305.5516548,470,18.3250000477,6
rhc,15264.5535944,500,0.0,6
sa,15609.9867294,500,0.000999927520752,6
ga,14194.7374187,500,0.240999937057,6
mimic,18193.0248285,500,18.1010000706,6
rhc,9592.22926651,10,0.0,7
sa,10120.3569696,10,0.0,7
ga,11610.5622282,10,0.00600004196167,7
mimic,14823.6857728,10,0.671000003815,7
rhc,9745.60667793,30,0.0,7
sa,10595.474744,30,0.0,7
ga,11515.9309011,30,0.0149998664856,7
mimic,17711.4376553,30,1.57500004768,7
rhc,9889.73872363,50,0.0,7
sa,10874.7961939,50,0.0,7
ga,12441.3223159,50,0.0269999504089,7
mimic,18119.106154,50,2.31900000572,7
rhc,11614.9387858,70,0.0,7
sa,11055.4546516,70,0.0,7
ga,12865.1290067,70,0.0400002002716,7
mimic,18189.5405654,70,2.98799991608,7
rhc,10536.9326268,100,0.0,7
sa,12120.9184524,100,0.0,7
ga,14342.8688791,100,0.0490000247955,7
mimic,18286.1511015,100,4.01599979401,7
rhc,12752.2970071,150,0.00100016593933,7
sa,12683.5704045,150,0.0,7
ga,13675.8275132,150,0.0750000476837,7
mimic,18355.9434863,150,6.85100007057,7
rhc,12888.9394048,180,0.0,7
sa,12097.5841898,180,0.0,7
ga,14151.8570925,180,0.0880000591278,7
mimic,18324.4466349,180,7.96499991417,7
rhc,13160.2877244,200,0.00100016593933,7
sa,12553.181217,200,0.0,7
ga,13542.2401663,200,0.118999958038,7
mimic,17939.3855612,200,8.43799996376,7
rhc,12948.6735465,230,0.000999927520752,7
sa,14022.0796875,230,0.0,7
ga,13850.0230339,230,0.117000102997,7
mimic,18251.764212,230,9.52300000191,7
rhc,13542.0161434,250,0.0,7
sa,13465.8252198,250,0.0,7
ga,14320.2924959,250,0.145999908447,7
mimic,18024.2600382,250,10.1690001488,7
rhc,13783.2621393,270,0.000999927520752,7
sa,13856.6290472,270,0.0,7
