algorithm,optimal_result,iterations,time,trial
rhc,0.0,10,0.00800013542175,0
sa,4.0,10,0.0,0
ga,8.0,10,0.0210001468658,0
mimic,8.0,10,0.450999975204,0
rhc,3.0,30,0.00100016593933,0
sa,1.0,30,0.0,0
ga,9.0,30,0.0260000228882,0
mimic,14.0,30,0.677999973297,0
rhc,1.0,50,0.0,0
sa,1.0,50,0.00100016593933,0
ga,11.0,50,0.00999999046326,0
mimic,11.0,50,0.750999927521,0
rhc,2.0,70,0.000999927520752,0
sa,3.0,70,0.0,0
ga,13.0,70,0.0130000114441,0
mimic,27.0,70,0.901000022888,0
rhc,2.0,100,0.000999927520752,0
sa,1.0,100,0.000999927520752,0
ga,16.0,100,0.0430002212524,0
mimic,19.0,100,1.28399991989,0
rhc,2.0,150,0.000999927520752,0
sa,1.0,150,0.0,0
ga,24.0,150,0.0250000953674,0
mimic,49.0,150,1.77099990845,0
rhc,6.0,180,0.0,0
sa,3.0,180,0.0,0
ga,18.0,180,0.0269999504089,0
mimic,24.0,180,2.242000103,0
rhc,2.0,200,0.0,0
sa,1.0,200,0.0,0
ga,12.0,200,0.021999835968,0
mimic,25.0,200,2.55100011826,0
rhc,5.0,230,0.0,0
sa,2.0,230,0.000999927520752,0
ga,14.0,230,0.0240001678467,0
mimic,28.0,230,2.65899991989,0
rhc,3.0,250,0.0,0
sa,0.0,250,0.00100016593933,0
ga,18.0,250,0.0279998779297,0
mimic,28.0,250,3.29399991035,0
rhc,2.0,270,0.00100016593933,0
sa,0.0,270,0.0,0
ga,19.0,270,0.0439999103546,0
mimic,29.0,270,3.11699986458,0
rhc,5.0,300,0.0,0
sa,2.0,300,0.00100016593933,0
ga,12.0,300,0.0339999198914,0
mimic,31.0,300,3.48400020599,0
rhc,9.0,330,0.000999927520752,0
sa,0.0,330,0.0,0
ga,16.0,330,0.0350000858307,0
mimic,59.0,330,3.57699990273,0
rhc,3.0,350,0.0,0
sa,0.0,350,0.0,0
ga,25.0,350,0.0329999923706,0
mimic,29.0,350,4.53099989891,0
rhc,5.0,370,0.0,0
sa,1.0,370,0.00100016593933,0
ga,9.0,370,0.0349998474121,0
mimic,38.0,370,3.9359998703,0
rhc,8.0,400,0.00100016593933,0
sa,1.0,400,0.000999927520752,0
ga,16.0,400,0.0350000858307,0
mimic,55.0,400,4.15300011635,0
rhc,5.0,430,0.0,0
sa,1.0,430,0.0,0
ga,18.0,430,0.0709998607635,0
mimic,36.0,430,4.42499995232,0
rhc,7.0,450,0.0,0
