algorithm,optimal_result,iterations,time,trial
mimic,80.0,3500,8.26900005341,2
rhc,80.0,4000,0.000999927520752,2
sa,80.0,4000,0.00300002098083,2
ga,42.0,4000,0.0469999313354,2
mimic,80.0,4000,8.97099995613,2
rhc,80.0,4500,0.00100016593933,2
sa,80.0,4500,0.000999927520752,2
ga,45.0,4500,0.0400002002716,2
mimic,80.0,4500,10.5239999294,2
rhc,80.0,5000,0.000999927520752,2
sa,80.0,5000,0.0019998550415,2
ga,48.0,5000,0.0499999523163,2
mimic,80.0,5000,11.8399999142,2
rhc,50.0,10,0.0,3
sa,46.0,10,0.0,3
ga,45.0,10,0.000999927520752,3
mimic,59.0,10,0.0339999198914,3
rhc,55.0,100,0.0,3
sa,47.0,100,0.0,3
ga,53.0,100,0.0,3
mimic,77.0,100,0.249000072479,3
rhc,76.0,300,0.0,3
sa,70.0,300,0.0,3
ga,54.0,300,0.00200009346008,3
mimic,80.0,300,0.71799993515,3
rhc,79.0,500,0.00100016593933,3
sa,77.0,500,0.0,3
ga,43.0,500,0.00500011444092,3
mimic,79.0,500,1.28200006485,3
rhc,80.0,1000,0.000999927520752,3
sa,79.0,1000,0.0,3
ga,49.0,1000,0.00999999046326,3
mimic,80.0,1000,2.35500001907,3
rhc,80.0,1500,0.0,3
sa,80.0,1500,0.000999927520752,3
ga,49.0,1500,0.0149998664856,3
mimic,80.0,1500,3.45399999619,3
rhc,80.0,2000,0.00100016593933,3
sa,80.0,2000,0.00100016593933,3
ga,48.0,2000,0.0209999084473,3
mimic,80.0,2000,4.47499990463,3
rhc,80.0,2500,0.00100016593933,3
sa,80.0,2500,0.000999927520752,3
ga,49.0,2500,0.0230000019073,3
mimic,80.0,2500,5.76699995995,3
rhc,80.0,3000,0.000999927520752,3
sa,80.0,3000,0.000999927520752,3
ga,57.0,3000,0.0279998779297,3
mimic,80.0,3000,7.02999997139,3
rhc,80.0,3500,0.0,3
sa,80.0,3500,0.00200009346008,3
ga,49.0,3500,0.0369999408722,3
mimic,80.0,3500,7.80799984932,3
rhc,80.0,4000,0.00100016593933,3
sa,80.0,4000,0.00200009346008,3
ga,50.0,4000,0.0429999828339,3
mimic,80.0,4000,9.33599996567,3
rhc,80.0,4500,0.00100016593933,3
sa,80.0,4500,0.0019998550415,3
ga,53.0,4500,0.0429999828339,3
mimic,80.0,4500,10.6010000706,3
rhc,80.0,5000,0.00100016593933,3
sa,80.0,5000,0.0019998550415,3
ga,53.0,5000,0.0469999313354,3
mimic,80.0,5000,11.3440001011,3
rhc,43.0,10,0.000999927520752,4
sa,40.0,10,0.0,4
ga,50.0,10,0.000999927520752,4
mimic,65.0,10,0.0339999198914,4
rhc,56.0,100,0.0,4
sa,44.0,100,0.0,4
ga,50.0,100,0.000999927520752,4
mimic,78.0,100,0.230000019073,4
rhc,72.0,300,0.000999927520752,4
sa,72.0,300,0.000999927520752,4
ga,53.0,300,0.00300002098083,4
mimic,80.0,300,0.758000135422,4
rhc,79.0,500,0.000999927520752,4
sa,79.0,500,0.0,4
ga,50.0,500,0.00399994850159,4
mimic,80.0,500,1.21099996567,4
rhc,80.0,1000,0.000999927520752,4
sa,80.0,1000,0.000999927520752,4
ga,50.0,1000,0.00999999046326,4
mimic,80.0,1000,2.35700011253,4
rhc,80.0,1500,0.000999927520752,4
sa,80.0,1500,0.0,4
ga,50.0,1500,0.0150001049042,4
mimic,80.0,1500,3.54500007629,4
rhc,80.0,2000,0.000999927520752,4
sa,80.0,2000,0.00100016593933,4
ga,44.0,2000,0.0189998149872,4
mimic,80.0,2000,4.57099986076,4
rhc,80.0,2500,0.00100016593933,4
sa,80.0,2500,0.000999927520752,4
ga,47.0,2500,0.0230000019073,4
mimic,80.0,2500,5.84000015259,4
rhc,80.0,3000,0.0,4
sa,80.0,3000,0.000999927520752,4
ga,51.0,3000,0.0280001163483,4
mimic,80.0,3000,6.9359998703,4
rhc,80.0,3500,0.000999927520752,4
sa,80.0,3500,0.00200009346008,4
ga,49.0,3500,0.0309998989105,4
mimic,80.0,3500,8.23399996758,4
rhc,80.0,4000,0.00100016593933,4
sa,80.0,4000,0.00200009346008,4
ga,49.0,4000,0.0520000457764,4
mimic,80.0,4000,9.24399995804,4
rhc,80.0,4500,0.000999927520752,4
sa,80.0,4500,0.0019998550415,4
ga,52.0,4500,0.039999961853,4
mimic,80.0,4500,10.8970000744,4
rhc,80.0,5000,0.0019998550415,4
sa,80.0,5000,0.00200009346008,4
ga,51.0,5000,0.047000169754,4
mimic,80.0,5000,12.1970000267,4
rhc,43.0,10,0.00100016593933,5
sa,39.0,10,0.0,5
ga,47.0,10,0.0,5
mimic,64.0,10,0.0349998474121,5
rhc,62.0,100,0.0,5
sa,49.0,100,0.0,5
ga,45.0,100,0.000999927520752,5
mimic,79.0,100,0.249000072479,5
rhc,74.0,300,0.0,5
sa,74.0,300,0.0,5
ga,44.0,300,0.00300002098083,5
mimic,79.0,300,0.68799996376,5
rhc,79.0,500,0.0,5
sa,78.0,500,0.000999927520752,5
ga,49.0,500,0.00400018692017,5
mimic,80.0,500,1.1859998703,5
rhc,80.0,1000,0.0,5
sa,80.0,1000,0.00100016593933,5
ga,42.0,1000,0.00899982452393,5
mimic,80.0,1000,2.41600012779,5
rhc,80.0,1500,0.000999927520752,5
sa,80.0,1500,0.000999927520752,5
ga,44.0,1500,0.0279998779297,5
mimic,80.0,1500,3.98900008202,5
rhc,80.0,2000,0.0,5
sa,80.0,2000,0.00200009346008,5
ga,50.0,2000,0.0249998569489,5
mimic,80.0,2000,4.90900015831,5
rhc,80.0,2500,0.000999927520752,5
sa,80.0,2500,0.0019998550415,5
ga,41.0,2500,0.0280001163483,5
mimic,80.0,2500,6.21099996567,5
rhc,80.0,3000,0.000999927520752,5
sa,80.0,3000,0.0019998550415,5
ga,51.0,3000,0.0329999923706,5
mimic,80.0,3000,7.0759999752,5
rhc,80.0,3500,0.000999927520752,5
sa,80.0,3500,0.00200009346008,5
ga,45.0,3500,0.0299999713898,5
mimic,80.0,3500,9.03700017929,5
rhc,80.0,4000,0.000999927520752,5
sa,80.0,4000,0.00200009346008,5
ga,54.0,4000,0.039999961853,5
mimic,80.0,4000,10.631000042,5
rhc,80.0,4500,0.00100016593933,5
sa,80.0,4500,0.00300002098083,5
ga,54.0,4500,0.0539999008179,5
mimic,80.0,4500,11.6160001755,5
rhc,80.0,5000,0.000999927520752,5
sa,80.0,5000,0.00200009346008,5
ga,47.0,5000,0.0510001182556,5
mimic,80.0,5000,13.6239998341,5
rhc,41.0,10,0.0,6
sa,38.0,10,0.0,6
ga,46.0,10,0.0,6
mimic,65.0,10,0.0329999923706,6
rhc,57.0,100,0.0,6
sa,41.0,100,0.0,6
ga,48.0,100,0.000999927520752,6
mimic,76.0,100,0.268000125885,6
rhc,76.0,300,0.0,6
sa,69.0,300,0.000999927520752,6
ga,43.0,300,0.00300002098083,6
mimic,79.0,300,0.774000167847,6
rhc,80.0,500,0.0,6
sa,79.0,500,0.0,6
ga,53.0,500,0.00699996948242,6
mimic,80.0,500,1.26399993896,6
rhc,80.0,1000,0.0,6
sa,80.0,1000,0.000999927520752,6
ga,51.0,1000,0.0090000629425,6
mimic,80.0,1000,2.72199988365,6
rhc,80.0,1500,0.000999927520752,6
sa,80.0,1500,0.00100016593933,6
ga,47.0,1500,0.0209999084473,6
mimic,80.0,1500,4.3820002079,6
rhc,80.0,2000,0.000999927520752,6
sa,80.0,2000,0.000999927520752,6
ga,51.0,2000,0.0190000534058,6
mimic,80.0,2000,5.34599995613,6
rhc,80.0,2500,0.000999927520752,6
sa,80.0,2500,0.00200009346008,6
ga,45.0,2500,0.0279998779297,6
mimic,80.0,2500,6.18300008774,6
rhc,80.0,3000,0.00100016593933,6
sa,80.0,3000,0.00100016593933,6
ga,46.0,3000,0.0239999294281,6
mimic,80.0,3000,7.07800006866,6
rhc,80.0,3500,0.000999927520752,6
sa,80.0,3500,0.0019998550415,6
ga,43.0,3500,0.0360000133514,6
mimic,80.0,3500,8.36500000954,6
rhc,80.0,4000,0.0019998550415,6
sa,80.0,4000,0.00500011444092,6
ga,47.0,4000,0.0320000648499,6
mimic,80.0,4000,9.23399996758,6
rhc,80.0,4500,0.000999927520752,6
sa,80.0,4500,0.0019998550415,6
ga,52.0,4500,0.0460000038147,6
mimic,80.0,4500,10.2569999695,6
rhc,80.0,5000,0.000999927520752,6
sa,80.0,5000,0.00200009346008,6
ga,49.0,5000,0.055999994278,6
mimic,80.0,5000,11.2079999447,6
rhc,41.0,10,0.0,7
sa,35.0,10,0.0,7
ga,50.0,10,0.0,7
mimic,65.0,10,0.0360000133514,7
rhc,56.0,100,0.0,7
sa,45.0,100,0.0,7
ga,45.0,100,0.000999927520752,7
mimic,78.0,100,0.259999990463,7
