algorithm,optimal_result,iterations,time,trial
rhc,66.0,10,0.00400018692017,0
sa,61.0,10,0.0,0
ga,79.0,10,0.00699996948242,0
mimic,99.0,10,0.213999986649,0
rhc,68.0,30,0.000999927520752,0
sa,64.0,30,0.00100016593933,0
ga,81.0,30,0.00399994850159,0
mimic,108.0,30,0.318000078201,0
rhc,82.0,50,0.0,0
sa,65.0,50,0.00100016593933,0
ga,81.0,50,0.00399994850159,0
mimic,115.0,50,0.259000062943,0
rhc,90.0,70,0.000999927520752,0
sa,79.0,70,0.0,0
ga,69.0,70,0.000999927520752,0
mimic,122.0,70,0.341000080109,0
rhc,76.0,100,0.0,0
sa,68.0,100,0.00100016593933,0
ga,77.0,100,0.00399994850159,0
mimic,125.0,100,0.443000078201,0
rhc,95.0,150,0.000999927520752,0
sa,80.0,150,0.0,0
ga,71.0,150,0.00200009346008,0
mimic,127.0,150,0.684000015259,0
rhc,92.0,180,0.000999927520752,0
sa,83.0,180,0.0,0
ga,74.0,180,0.0019998550415,0
mimic,129.0,180,0.822000026703,0
rhc,97.0,200,0.0,0
sa,99.0,200,0.0,0
ga,66.0,200,0.00300002098083,0
mimic,128.0,200,0.897000074387,0
rhc,97.0,230,0.0,0
sa,94.0,230,0.0,0
ga,76.0,230,0.00300002098083,0
mimic,128.0,230,1.03999996185,0
rhc,105.0,250,0.0,0
sa,96.0,250,0.000999927520752,0
ga,81.0,250,0.00300002098083,0
mimic,130.0,250,1.11800003052,0
rhc,107.0,270,0.0,0
sa,104.0,270,0.0,0
ga,74.0,270,0.00200009346008,0
mimic,130.0,270,1.17700004578,0
rhc,109.0,300,0.000999927520752,0
sa,103.0,300,0.0,0
ga,81.0,300,0.00300002098083,0
mimic,128.0,300,1.33800005913,0
rhc,109.0,330,0.0,0
sa,109.0,330,0.0,0
ga,80.0,330,0.00300002098083,0
mimic,129.0,330,1.45000004768,0
rhc,111.0,350,0.000999927520752,0
sa,103.0,350,0.000999927520752,0
ga,69.0,350,0.00399994850159,0
mimic,130.0,350,1.51800012589,0
rhc,113.0,370,0.0,0
sa,106.0,370,0.000999927520752,0
ga,65.0,370,0.00399994850159,0
